MOVIE NAME,CAST,MENTIONS,TOTAL CENTRALITY,COUNT,AVERAGE CENTRALITY
Krrish 3,kaya,6,189.3333333,71,2.666666667
Krrish 3,priya,11,350.5,93,3.768817204
Chennai Express,azhagusundaram,6,267.8333333,46,5.822463768
Chennai Express,woman,2,790,33,23.93939394
Chennai Express,meena,20,169.6666667,167,1.015968064
Khoon Ka Rishta,girl,2,241.8333333,33,7.328282828
Goliyon Ki Raasleela Ram-Leela,leela,26,810.5,365,2.220547945
Goliyon Ki Raasleela Ram-Leela,dhankor,7,0,143,0
Goliyon Ki Raasleela Ram-Leela,rasila,2,216,48,4.5
Bhaag Milkha Bhaag,sister,1,0,2,0
Grand Masti,mary,4,0,27,0
Grand Masti,rose,4,156,29,5.379310345
Grand Masti,girl,0,0,0,0
Race 2,cherry,5,305,70,4.357142857
Race 2,sonia,7,198.5,54,3.675925926
Race 2,omisha,11,382,167,2.28742515
Race 2,singh,1,15,9,1.666666667
Krodhi,neera,4,0,64,0
Krodhi,girl,1,18,5,3.6
Krodhi,vicky,15,306.1428571,134,2.284648188
Aashiqui 2,lata,8,0,58,0
Aashiqui 2,shirke,1,73,10,7.3
Aashiqui 2,mother,1,56.85238095,27,2.105643739
Aashiqui 2,vivek,7,519.4666667,100,5.194666667
Aashiqui 2,aarohi,50,2619.866667,434,6.03655914
Kudrat,paro,7,142.5,56,2.544642857
Kudrat,chandramukhi,10,309,107,2.887850467
Kudrat,daughter,2,101,26,3.884615385
Special 26,priya,3,83,27,3.074074074
Special 26,gupta,1,35,8,4.375
Special 26,daughter,1,13,4,3.25
Dehraadun Diary,preeti,23,1011.666667,240,4.215277778
Dehraadun Diary,dipali,4,204,81,2.518518519
Dehraadun Diary,anshul,21,586.3333333,156,3.758547009
Dehraadun Diary,vishesh,3,328.8333333,65,5.058974359
Dehraadun Diary,neelima,3,247.5,22,11.25
Dehraadun Diary,girl,1,270,21,12.85714286
Love Story,pinky,9,0,126,0
Love Story,girl,3,164,61,2.68852459
Matru Ki Bijlee Ka Mandola,mother,2,48.16666667,43,1.120155039
Matru Ki Bijlee Ka Mandola,devi,8,828.3333333,122,6.789617486
Matru Ki Bijlee Ka Mandola,chaudhari,8,0,120,0
Matru Ki Bijlee Ka Mandola,bijlee,15,6531.733333,235,27.79460993
Inkaar,maya,0,0,37,0
Akaash Vani,vani,61,1882,458,4.109170306
Akaash Vani,girl,1,10,8,1.25
Akaash Vani,sister,6,472.6666667,59,8.011299435
Main Krishna Hoon,kantaben,1,54,11,4.909090909
Meri Aawaz Suno,mother,2,89,29,3.068965517
Meri Aawaz Suno,sunitha,2,137,30,4.566666667
Nakhuda,sonia,4,36,37,0.972972973
Vishwaroop,ashmita,1,13,4,3.25
Vishwaroop,nirupama,6,2420.416667,106,22.8341195
Naram Garam,mother,2,442.6666667,27,16.39506173
Naram Garam,woman,0,0,0,0
Naram Garam,kusum,13,185.8333333,105,1.76984127
Mai...,madhu,4,51,34,1.5
Mai...,mother,1,259,23,11.26086957
Mai...,mai,8,441.1666667,58,7.606321839
Mai...,daughter,2,0,9,0
Naseeb,julie,0,23,36,0.638888889
Naseeb,asha,0,9,23,0.391304348
Naseeb,vicky,0,105.5,49,2.153061224
Listen... Amaya,leela,2,43,25,1.72
Listen... Amaya,mother,2,123,25,4.92
Listen... Amaya,amaya,1,132,15,8.8
Prem Geet,shikha,3,0,45,0
Murder 3,roshni,31,1026.333333,294,3.490929705
Murder 3,nisha,17,1478.5,173,8.546242775
Kai Po Che!,vidya,8,376.6666667,62,6.075268817
Pyaasa Sawan,shanti,6,7,22,0.318181818
I Me aur Main,mother,1,331.75,11,30.15909091
I Me aur Main,shivani,1,46.25,5,9.25
I Me aur Main,gauri,6,210.3333333,71,2.962441315
I Me aur Main,anushka,7,51,62,0.822580645
Saheb Biwi Aur Gangster Returns,madhavi,3,131.5,25,5.26
Saheb Biwi Aur Gangster Returns,girl,1,72,15,4.8
Rocky,mother,3,97.06666667,27,3.595061728
Rocky,ratanlal,2,3,11,0.272727273
Sadgati,daughter,1,925.1666667,56,16.52083333
Mere Dad Ki Maruti,sister,1,60.66666667,12,5.055555556
Mere Dad Ki Maruti,jasleen,5,139,41,3.390243902
Jolly LLB,sandhya,1,60,13,4.615384615
Jolly LLB,woman,1,44.75,7,6.392857143
Jolly LLB,judge,5,44,111,0.396396396
Sannata,sapna,3,136,33,4.121212121
Himmatwala,rekha,3,193.1666667,106,1.822327044
Himmatwala,savitri,1,42,35,1.2
Himmatwala,padma,0,318.5,82,3.884146341
Himmatwala,mother,0,300.4166667,41,7.327235772
Himmatwala,ravi,9,2079.5,360,5.776388889
Himmatwala,daughter,0,134,14,9.571428571
Shakka,meena,10,8389.333333,105,79.8984127
Chashme Baddoor,seema,53,5787.333333,343,16.87269193
Chashme Baddoor,josephine,13,21,67,0.313432836
Chashme Baddoor,girl,3,223.5,37,6.040540541
Commando-A One Man Army,simrit,10,849.8333333,114,7.454678363
Silsila,chandni,18,100.8333333,112,0.900297619
Silsila,shekhar,5,310,68,4.558823529
Silsila,shobha,10,423.3333333,108,3.919753086
Ek Thi Daayan,misha,19,1039.366667,165,6.299191919
Ek Thi Daayan,woman,1,13,8,1.625
Ek Thi Daayan,daayan,9,663,96,6.90625
Ek Thi Daayan,tamara,12,127,112,1.133928571
Ek Thi Daayan,lisa,8,115,54,2.12962963
Ek Thi Daayan,diana,24,849.8333333,255,3.332679739
Ek Thi Daayan,dutt,1,57,10,5.7
Shootout at Wadala,gyancho,2,22,12,1.833333333
Umrao Jaan,woman,1,122,12,10.16666667
Umrao Jaan,amiran,2,81,42,1.928571429
Umrao Jaan,umrao,17,126.5,153,0.826797386
Umrao Jaan,girl,1,45,28,1.607142857
Umrao Jaan,khanum,1,0,14,0
Ustadi Ustad Se,woman,1,227.8333333,33,6.904040404
Ustadi Ustad Se,seema,11,321,95,3.378947368
Ustadi Ustad Se,prema,1,209.8333333,34,6.171568627
Chhota Bheem And The Throne of Bali,woman,1,12,4,3
Chhota Bheem And The Throne of Bali,princess,4,0,31,0
Waqt Ki Deewar,soni,3,16,18,0.888888889
Waqt Ki Deewar,sarla,3,428,15,28.53333333
Waqt Ki Deewar,singh,3,181,31,5.838709677
Aurangzeb,veera,21,1196.833333,146,8.197488584
Aurangzeb,suman,1,6,5,1.2
Aurangzeb,neena,8,83,45,1.844444444
Yaraana,komal,2,0,20,0
Yaraana,sister,3,295.25,30,9.841666667
I Don't Luv U,aayra,19,574.5833333,135,4.25617284
Zamaane Ko Dikhana Hai,woman,1,108,10,10.8
Zamaane Ko Dikhana Hai,kanchan,4,56,80,0.7
Yamla Pagla Deewana 2,khanna,10,300.3333333,77,3.9004329
Yamla Pagla Deewana 2,suman,7,353,92,3.836956522
Yamla Pagla Deewana 2,reet,16,366,119,3.075630252
Yamla Pagla Deewana 2,girl,1,26,5,5.2
Aadharshila,asha,2,7.5,24,0.3125
Fukrey,neetu,14,138,111,1.243243243
Fukrey,bholi,19,210,155,1.35483871
Ankur Arora Murder Case,ankur,3,56,28,2
Ankur Arora Murder Case,riya,3,149.5166667,34,4.39754902
Aagman,girl,1,76,11,6.909090909
Raanjhanaa,zoya,49,2378.666667,429,5.544677545
Raanjhanaa,bindiya,2,151.6666667,28,5.416666667
Raanjhanaa,girl,2,252,21,12
Afsana Do Dilon Ka,shoba,2,0,16,0
Angoor,sudha,0,19,13,1.461538462
Ghanchakkar,mother,3,67.36666667,45,1.497037037
Ghanchakkar,neetu,8,277,106,2.613207547
Ghanchakkar,idris,8,0,106,0
Lootera,pakhi,16,183,180,1.016666667
Anokha Bandhan,mother,4,543.5,40,13.5875
Anokha Bandhan,annapurna,3,28.66666667,26,1.102564103
Anokha Bandhan,anu,9,768.5,67,11.47014925
Anokha Bandhan,ram,11,196.6666667,45,4.37037037
Sixteen,mother,3,69.66666667,25,2.786666667
Sixteen,nidhi,12,205.5,106,1.938679245
Sixteen,anu,37,1268.666667,218,5.819571865
Sixteen,girl,1,68.16666667,15,4.544444444
Sixteen,tanisha,21,725,203,3.571428571
Aparoopa,woman,1,332,22,15.09090909
B.A. Pass,sarika,15,511.5,157,3.257961783
B.A. Pass,girl,1,13,4,3.25
Apna Bana Lo,woman,2,87,37,2.351351351
Apna Bana Lo,roopa,3,170.3333333,42,4.055555556
Boyss Toh Boyss Hain,woman,1,86,12,7.166666667
Ramaiya Vastavaiya,woman,1,39,14,2.785714286
Ramaiya Vastavaiya,ashwini,7,6.083333333,55,0.110606061
Ramaiya Vastavaiya,girl,1,176.5,20,8.825
Ramaiya Vastavaiya,mother,5,153.9837662,81,1.901034151
Ramaiya Vastavaiya,sona,18,700,209,3.349282297
D Day,zoya,0,347,107,3.242990654
Arth,kavita,0,256.5,104,2.466346154
Arth,woman,0,252.3333333,15,16.82222222
Arth,inder,0,11,84,0.130952381
Arth,pooja,0,2675.5,329,8.132218845
Arth,girl,0,435,30,14.5
Issaq,bachchi,0,896,25,35.84
Bajatey Raho,manpreet,1,114,16,7.125
Bajatey Raho,daughter,2,100,16,6.25
Nasha,anita,47,1798.883333,401,4.48599335
Nasha,tia,3,80,28,2.857142857
Badle Ki Aag,raja,3,0,117,0
Badle Ki Aag,woman,1,185,14,13.21428571
Badle Ki Aag,geeta,11,548,104,5.269230769
Calapor,jyotsna,2,1402.455556,72,19.47854938
Love in Bombay,preeti,3,1899.166667,40,47.47916667
Love in Bombay,girl,1,95.33333333,45,2.118518519
Once Upon Ay Time In Mumbai Dobaara!,jasmine,28,1228.5,235,5.227659574
Madras Cafe,sri,8,0,105,0
Madras Cafe,girl,1,80,13,6.153846154
Madras Cafe,jaya,8,296,95,3.115789474
Madras Cafe,sahni,1,24,13,1.846153846
Bezubaan,woman,0,0,0,0
Bezubaan,revati,2,0,10,0
Bezubaan,kalpana,6,136,54,2.518518519
Bheegi Palkein,shanti,17,198.5,140,1.417857143
Zanjeer,mala,26,397,182,2.181318681
Chorni,the,2,111,332,0.334337349
Chorni,mother,2,5,33,0.151515152
Chorni,no,4,84,69,1.217391304
Chorni,deepa,38,2577.266667,374,6.891087344
Chorni,uma,3,120,53,2.264150943
Shuddh Desi Romance,woman,2,348.5,22,15.84090909
Shuddh Desi Romance,gayatri,18,801,159,5.037735849
Shuddh Desi Romance,tara,5,101,61,1.655737705
Dard Ka Rishta,bhardwaj,2,51,22,2.318181818
Dard Ka Rishta,asha,4,11,16,0.6875
Dard Ka Rishta,khushboo,6,22,40,0.55
Dard Ka Rishta,anuradha,10,54,57,0.947368421
John Day,tabassum,6,338.1666667,85,3.978431373
Horror Story,a,0,0,182,0
Horror Story,woman,0,9,4,2.25
Horror Story,maggie,0,12,58,0.206896552
Horror Story,girl,0,35,11,3.181818182
Deedar-E-Yaar,husna,4,193.6666667,33,5.868686869
Deedar-E-Yaar,sister,3,106.0666667,49,2.16462585
Deedar-E-Yaar,changezi,3,298.3333333,31,9.623655914
Phata Poster Nikla Hero,mother,4,135.5,31,4.370967742
Phata Poster Nikla Hero,officer,2,182,29,6.275862069
Phata Poster Nikla Hero,kajal,13,829.1666667,147,5.640589569
Desh Premee,daughter,0,55,59,0.93220339
The Lunchbox,mother,2,58.33333333,33,1.767676768
The Lunchbox,daughter,2,371.3333333,29,12.8045977
The Lunchbox,ila,31,1609.166667,288,5.587384259
Prague,girl,2,63,32,1.96875
Dil Hi Dil Mein,mother,2,115.5,27,4.277777778
Dil Hi Dil Mein,roja,44,670.5,354,1.894067797
Dil Hi Dil Mein,daughter,5,1225.05,56,21.87589286
Dil Hi Dil Mein,sister,2,50,12,4.166666667
Super Model,girl,1,59,31,1.903225806
War Chhod Na Yaar,ruth,1,0,25,0
War Chhod Na Yaar,dutta,2,691.3333333,39,17.72649573
Dil-E-Nadaan,mother,1,0,22,0
Dil-E-Nadaan,asha,32,511.5,185,2.764864865
Dil-E-Nadaan,sheela,16,231,180,1.283333333
Baat Ban Gayi,girl,1,122,13,9.384615385
Pazhassi Raja,dora,0,42.66666667,62,0.688172043
Boss,shiv,0,718,166,4.325301205
Boss,ankita,0,527,91,5.791208791
Shahid,mariam,0,42,9,4.666666667
Farz Aur Kanoon,mother,1,72,20,3.6
Farz Aur Kanoon,poonam,1,0,21,0
Satya 2,chitra,1,2,3,0.666666667
Rajjo,rajjo,8,654.6666667,120,5.455555556
Rajjo,girl,2,64,18,3.555555556
Goliyon Ki Rasleela Ram-Leela,leela,26,730.8333333,365,2.002283105
Goliyon Ki Rasleela Ram-Leela,dhankor,7,0,143,0
Goliyon Ki Rasleela Ram-Leela,rasila,2,189.6666667,48,3.951388889
Haathkadi,girl,3,91.33333333,37,2.468468468
Haathkadi,home,7,21.16666667,77,0.274891775
Gori Tere Pyaar Mein,vasudha,4,114,62,1.838709677
Gori Tere Pyaar Mein,dia,27,557.6666667,297,1.877665544
Hamari Bahu Alka,alka,3,104,34,3.058823529
Bullett Raja,sumer,3,102,26,3.923076923
Bullett Raja,sister,1,96,18,5.333333333
Insaan,sona,5,70,35,2
R... Rajkumar,chanda,8,183,73,2.506849315
Jeeo Aur Jeene Do,police,10,1120.383333,59,18.98954802
Jeeo Aur Jeene Do,jwala,7,0,69,0
Jeevan Dhaara,sangeeta,16,0,30,0
Jeevan Dhaara,girl,1,7,8,0.875
Jeevan Dhaara,geeta,16,641.6666667,115,5.579710145
What the Fish,sudha,21,237.1666667,163,1.455010225
What the Fish,woman,1,153,10,15.3
What the Fish,niece,1,139.1666667,20,6.958333333
Kachche Heere,ganga,1,0,20,0
Kachche Heere,irani,2,159,35,4.542857143
Khud-daar,seema,2,936.2666667,27,34.67654321
Khud-daar,daughter,2,175,16,10.9375
Lakshmi,lakshmi,28,1122.166667,222,5.054804805
Lakshmi,daughter,4,780.8333333,49,15.93537415
Log Kya Kahenge,woman,1,31.66666667,12,2.638888889
Main Intequam Loonga,janki,4,32.5,48,0.677083333
Mehndi Rang Layegi,padma,3,174,25,6.96
Mehndi Rang Layegi,mother,1,5.404761905,12,0.450396825
Mehndi Rang Layegi,kalpana,5,19,51,0.37254902
Mehndi Rang Layegi,daughter,1,10.23809524,29,0.353037767
Nadiya Ke Paar,roopa,9,110,62,1.774193548
Nadiya Ke Paar,sister,2,15,12,1.25
Namak Halaal,raja,16,339,128,2.6484375
Namak Halaal,poonam,2,134,18,7.444444444
Namak Halaal,savitri,14,149,100,1.49
Namak Halaal,nisha,5,131,52,2.519230769
Namkeen,mother,3,318,41,7.756097561
Namkeen,jugni,19,100,200,0.5
Namkeen,girl,1,18,7,2.571428571
Namkeen,daughter,1,102,17,6
Namkeen,sister,1,102,21,4.857142857
Prem Rog,manorama,14,343.5,72,4.770833333
Raaste Pyar Ke,gauri,13,363.3333333,59,6.15819209
Raaste Pyar Ke,shyama,12,0,99,0
Rajput,kamli,5,51,30,1.7
Rajput,bhavani,4,295.5,40,7.3875
Rajput,girl,2,98,11,8.909090909
Rajput,jaya,10,46.16666667,52,0.887820513
Rajput,janki,38,2090,262,7.977099237
Rajput,aunt,1,120.6666667,16,7.541666667
Saath Saath,geeta,3,178.5,45,3.966666667
Samraat,chawla,12,25,114,0.219298246
Samraat,daughter,1,78,22,3.545454545
Satte Pe Satta,woman,1,160,15,10.66666667
Satte Pe Satta,indu,3,0,23,0
Sawaal,sonia,1,56,17,3.294117647
Sawaal,girl,1,10,6,1.666666667
Sawaal,vicky,2,70.5,26,2.711538462
Shakti,roma,0,0,0,0
Shakti,sheetal,0,0,0,0
Shakti,mother,0,0,0,0
Star,maya,3,52,16,3.25
Sun Sajna,mother,3,35,40,0.875
Sun Sajna,woman,1,90,12,7.5
Sun Sajna,basanti,84,5086.224969,605,8.406983421
Swami Dada,woman,1,283.1666667,15,18.87777778
Teesri Aankh,aarti,1,91.66666667,15,6.111111111
Teesri Aankh,ammu,11,196.3333333,63,3.116402116
Teesri Aankh,girl,2,171.5,28,6.125
Umbartha,mother,2,387.5,24,16.14583333
Umbartha,sulabha,35,203,308,0.659090909
Umbartha,sister,2,33.33333333,26,1.282051282
Vidhaata,mother,2,345.0833333,31,11.13172043
Vidhaata,durga,10,1107.05,80,13.838125
Vidhaata,girl,1,108,15,7.2
Vidhaata,daughter,4,210,36,5.833333333
Yeh Nazdeekiyan,kiran,4,37,29,1.275862069
Yeh Nazdeekiyan,shobhna,7,94,53,1.773584906
Yeh To Kamaal Ho Gaya,lakshmi,2,0,12,0
Yeh Vaada Raha,woman,1,92,9,10.22222222
Yeh Vaada Raha,sharda,9,126,109,1.155963303
Yeh Vaada Raha,sunita,66,5105.9,499,10.23226453
Yeh Vaada Raha,girl,3,354,35,10.11428571
Yeh Vaada Raha,vicky,13,383.8333333,115,3.337681159
Yeh Vaada Raha,mehra,12,410.3333333,198,2.072390572
Yeh Vaada Raha,mother,8,372.6666667,137,2.720194647
Yeh Vaada Raha,rita,6,6,61,0.098360656
Yeh Vaada Raha,mrs.,0,0,0,0
Yeh Vaada Raha,kusum,21,309,264,1.170454545
Aao Pyaar Karen,woman,2,137.3333333,37,3.711711712
Aao Pyaar Karen,raja,11,502.8333333,114,4.410818713
Aao Pyaar Karen,anjali,4,13,26,0.5
Aao Pyaar Karen,sonu,1,0,8,0
Aao Pyaar Karen,rai,2,108,9,12
Aao Pyaar Karen,chhaya,3,231.6666667,47,4.929078014
Agar Tum Na Hote,mother,7,905.7690476,117,7.741615792
Agar Tum Na Hote,woman,2,400.1666667,31,12.90860215
Agar Tum Na Hote,rekha,2,55,17,3.235294118
Agar Tum Na Hote,bedi,14,689,199,3.462311558
Agar Tum Na Hote,radha,18,1426.833333,239,5.970013947
Ardh Satya,jyotsna,5,11,32,0.34375
Ardh Satya,gokhale,1,106.3333333,10,10.63333333
Ardh Satya,ali,3,206,65,3.169230769
Arpan,mother,3,118,20,5.9
Arpan,vinnie,10,220.1,61,3.608196721
Arpan,sona,6,16,23,0.695652174
Arpan,shobha,30,608.5,192,3.169270833
Avtaar,shobha,4,0,15,0
Avtaar,girl,0,0,0,0
Avtaar,sudha,2,1,8,0.125
Avtaar,radha,25,60,148,0.405405405
Bade Dil Wala,sinha,4,59,43,1.372093023
Bade Dil Wala,juhi,9,245,66,3.712121212
Bandhan Kuchchey Dhaagon Ka,sneh,8,723.3333333,99,7.306397306
Bandhan Kuchchey Dhaagon Ka,bhavna,6,432,89,4.853932584
Bandhan Kuchchey Dhaagon Ka,prem,9,176,137,1.284671533
Betaab,mother,2,48.33333333,27,1.790123457
Betaab,roma,3,0,14,0
Ek Baar Chale Aao,gulab,5,159,59,2.694915254
Fareb,neha,0,0,0,0
Fareb,ria,0,0,0,0
Gehri Chot: Urf - Door-Desh,arun,11,174,63,2.761904762
Gehri Chot: Urf - Door-Desh,pinky,18,65.5,115,0.569565217
Gehri Chot: Urf - Door-Desh,shobha,7,372.1666667,78,4.771367521
Hero,radha,10,147.1666667,46,3.199275362
Himmatwala,woman,1,114.8333333,11,10.43939394
Himmatwala,bandookwala,10,396,90,4.4
Himmatwala,his,2,0,29,0
Himmatwala,rekha,3,61,48,1.270833333
Himmatwala,savitri,1,98,27,3.62962963
Hum Se Hai Zamana,mother,1,0,5,0
Hum Se Hai Zamana,woman,1,72,15,4.8
Hum Se Hai Zamana,nisha,4,161.4333333,40,4.035833333
Jaani Dost,shalu,4,80,45,1.777777778
Jaani Dost,girl,2,407,32,12.71875
Jaani Dost,meena,11,425.5,84,5.06547619
Jaanwar,woman,4,1615.5,79,20.44936709
Jaanwar,veena,4,716.4666667,109,6.573088685
Jaanwar,tara,7,115,96,1.197916667
Jaanwar,rajkumari,5,160.0666667,66,2.425252525
Jaanwar,girl,18,3000.866667,252,11.90820106
Jaanwar,taramati,3,103,26,3.961538462
Jaanwar,nirupa,3,0,50,0
Justice Chaudhury,lakshmi,3,520.7,23,22.63913043
Justice Chaudhury,radha,4,969.4666667,74,13.1009009
Justice Chaudhury,daughter,5,21.5,40,0.5375
Kissi Se Na Kehna,girl,3,310,32,9.6875
Mahaan,his,3,0,18,0
Mahaan,janki,6,198,70,2.828571429
Mahaan,manju,3,2,20,0.1
Mandi,woman,0,30,6,5
Mandi,zeenat,0,476.4166667,127,3.751312336
Mandi,rukmini,0,114,257,0.443579767
Mandi,bai,0,1039,258,4.027131783
Mandi,gupta,0,23.33333333,25,0.933333333
Mandi,daughter,0,14,8,1.75
Masoom,bhavana,6,154,82,1.87804878
Masoom,indu,6,208,106,1.962264151
Mawaali,nisha,1,0,14,0
Mawaali,jaya,5,80,32,2.5
Mujhe Insaaf Chahiye,malati,18,232,139,1.669064748
Mujhe Insaaf Chahiye,shakuntala,5,319.8333333,43,7.437984496
Mujhe Insaaf Chahiye,girl,1,139.6666667,21,6.650793651
Mujhe Insaaf Chahiye,daughter,2,47,15,3.133333333
Nastik,mother,5,100.3333333,46,2.18115942
Nastik,shanti,1,344.1666667,23,14.96376812
Nastik,tiger,5,38.08333333,28,1.360119048
Nastik,sister,5,35.66666667,61,0.584699454
Naukar Biwi Ka,actress,1,149,11,13.54545455
Naukar Biwi Ka,sandhya,5,0,23,0
Naukar Biwi Ka,woman,1,38.33333333,7,5.476190476
Naukar Biwi Ka,sheela,3,0,19,0
Naukar Biwi Ka,girl,2,247.5,34,7.279411765
Naukar Biwi Ka,daughter,3,49.5,13,3.807692308
Pasand Apni Apni,actress,1,74,15,4.933333333
Prem Tapasya,devi,23,1400,184,7.608695652
Romance,mother,2,79.33333333,58,1.367816092
Romance,sonia,8,84,66,1.272727273
Romance,daughter,2,20,9,2.222222222
Sadma,reshmi,23,4163.666667,142,29.32159624
Sadma,nehalata,2,137,26,5.269230769
Sadma,girl,1,46.5,12,3.875
Souten,rukmani,2,4,12,0.333333333
Souten,radha,1,89,15,5.933333333
Souten,rukmini,2,141,12,11.75
Woh Saat Din,mother,3,8,9,0.888888889
Woh Saat Din,maya,18,225.5,101,2.232673267
Zara Si Zindagi,woman,1,157.6666667,39,4.042735043
Zara Si Zindagi,girl,1,364.3095238,45,8.095767196
Zara Si Zindagi,kusum,24,1768.666667,348,5.082375479
Aakhri Sangram,bhuvana,5,359.5,48,7.489583333
Abodh,gajanan,2,0,22,0
Abodh,gauri,28,725.5,156,4.650641026
Abodh,ratna,2,56,18,3.111111111
Anand Aur Anand,kiran,7,163,52,3.134615385
Andar Baahar,sister,1,36.8,19,1.936842105
Asha Jyoti,asha,22,584.8333333,170,3.440196078
Asha Jyoti,jyot,21,884.0666667,43,20.55968992
Asha Jyoti,mother,2,174.3333333,33,5.282828283
Asha Jyoti,jyoti,21,162.4333333,214,0.759034268
Awaaz,priya,3,4,30,0.133333333
Awaaz,anu,3,471,36,13.08333333
Bhavna,woman,2,21,12,1.75
Bhavna,bhavna,10,116,108,1.074074074
Bindiya Chamkegi,shalini,3,0,71,0
Boxer,savitri,0,0,14,0
Dharm Aur Qanoon,shardha,1,0,15,0
Dharm Aur Qanoon,shanta,4,70,24,2.916666667
Duniya,roma,4,563,50,11.26
Ek Nai Paheli,woman,1,67,10,6.7
Ek Nai Paheli,kajri,2,0,14,0
Gangvaa,girl,1,82,23,3.565217391
Inquilaab,asha,4,291,93,3.129032258
Jaag Utha Insan,sandhya,10,574.3333333,120,4.786111111
Kasam Paida Karne Wale Ki,aarti,8,634,86,7.372093023
Khandhar,jamini,3,6,25,0.24
Lorie,geeta,10,62,71,0.873239437
Maqsad,sharda,2,0,21,0
Maqsad,bharati,3,330.6666667,75,4.408888889
Maqsad,girl,1,24.33333333,23,1.057971014
Maqsad,daughter,2,14,12,1.166666667
Mashaal,sudha,5,254,57,4.456140351
Mashaal,geeta,4,316.8333333,53,5.977987421
Meri Adalat,aman,1,101,20,5.05
Meri Adalat,zeenat,1,0,20,0
Mohan Joshi Hazir Ho!,rohini,1,0,6,0
Naya Kadam,laxmi,12,983.5,162,6.070987654
Naya Kadam,mother,1,167.8333333,20,8.391666667
Naya Kadam,chanda,11,43.16666667,186,0.232078853
Naya Kadam,girl,4,614.5,63,9.753968254
Naya Kadam,bijlee,11,4864.8,120,40.54
Paar,rama,2,54.23333333,17,3.190196078
Preet Na Jane Reet,sharda,15,78,142,0.549295775
Preet Na Jane Reet,sheila,7,425,97,4.381443299
Preet Na Jane Reet,sister,3,35,28,1.25
Purana Mandir,sanjay,12,211,171,1.233918129
Qaidi,sister,1,10,4,2.5
Saaransh,actress,1,56,7,8
Saaransh,pradhan,45,1965,613,3.205546493
Saaransh,sujata,24,1457.833333,266,5.480576441
Saaransh,parvati,13,523.8333333,245,2.138095238
Sharaabi,meena,1,201,16,12.5625
Sharara,actress,1,0,11,0
Sunny,woman,2,308,36,8.555555556
Sunny,sitara,7,262,59,4.440677966
Sunny,amrita,5,50.66666667,39,1.299145299
Tohfa,janaki,11,372,103,3.611650485
Tohfa,lalita,17,124,106,1.169811321
Tohfa,sister,1,64,9,7.111111111
Wanted: Dead or Alive,angela,3,12,18,0.666666667
Zakhmi Sher,daughter,1,2,2,1
Zakhmi Sher,sister,2,32.66666667,14,2.333333333
Aakhir Kyon?,indu,11,480.4333333,96,5.004513889
Aakhir Kyon?,girl,1,3,2,1.5
Aakhir Kyon?,daughter,4,703.5666667,86,8.181007752
Aakhir Kyon?,nisha,45,3398.666667,354,9.600753296
Adventures of Tarzan,ruby,11,105.1666667,90,1.168518519
Aitbaar,neha,14,168,159,1.056603774
Alag Alag,actress,1,41,10,4.1
Alag Alag,woman,2,78,12,6.5
Alag Alag,chandni,33,172.6666667,248,0.696236559
Alag Alag,rana,8,59.5,74,0.804054054
Alag Alag,girl,1,70,12,5.833333333
Ankahee,indu,0,1004.5,27,37.2037037
Awara Baap,rupa,14,448.1666667,171,2.6208577
Awara Baap,deepa,21,1692.230952,189,8.953602923
Awara Baap,girl,8,668.9,68,9.836764706
Baadal,baadal,1,0,18,0
Babu,mother,2,157.5,29,5.431034483
Babu,pinky,7,257,80,3.2125
Babu,girl,1,54,9,6
Balidaan,uma,0,750.9166667,65,11.5525641
Bewafai,woman,3,427.3333333,34,12.56862745
Bewafai,asha,15,1310.166667,107,12.24454829
Bewafai,renu,6,161.2,80,2.015
Bhago Bhut Aaya,mrs.,0,0,0,0
Bhago Bhut Aaya,girl,2,82,15,5.466666667
Bhago Bhut Aaya,tina,5,142.5,47,3.031914894
Dekha Pyar Tumhara,anu,5,1359,76,17.88157895
Dekha Pyar Tumhara,daughter,1,520.5,27,19.27777778
Faasle,chandni,7,433.75,56,7.745535714
Geraftaar,actress,1,291,13,22.38461538
Geraftaar,girl,1,74.5,14,5.321428571
Geraftaar,lucy,21,985,158,6.234177215
Geraftaar,geeta,10,297,84,3.535714286
Geraftaar,mother,13,1422.858042,190,7.488726537
Geraftaar,anuradha,45,768.1666667,308,2.494047619
Ghulami,the,5,0,433,0
Ghulami,smita,1,0,16,0
Ghulami,patil,1,55,16,3.4375
Haqeeqat,bharti,1,122,13,9.384615385
Hoshiyar,radha,4,4530.533333,77,58.83809524
Hoshiyar,sitadevi,7,383.8666667,124,3.095698925
Hoshiyar,jyothi,10,2848.833333,100,28.48833333
Hoshiyar,sister,3,1260,70,18
Hum Naujawan,priya,1,11,6,1.833333333
Insaaf Main Karoonga,seema,2,11.25,19,0.592105263
Insaaf Main Karoonga,daughter,1,37.5,7,5.357142857
Jhoothi,kalpana,2,74,38,1.947368421
Jhoothi,sister,2,18.5,21,0.880952381
Khamosh,actress,3,505.6666667,31,16.31182796
Khamosh,soni,1,0,6,0
Khamosh,sushma,1,0,4,0
Khamosh,shabana,1,0,6,0
Khamosh,daughter,1,60,11,5.454545455
Mard,durga,5,102.8,57,1.803508772
Mard,woman,5,422,68,6.205882353
Mard,ruby,12,87,83,1.048192771
Mard,danny,28,179.5,239,0.751046025
Mard,singh,10,1177.9,173,6.80867052
Mard,daughter,1,25,6,4.166666667
